frame_id,path_id,leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y,dot_vx,dot_vy,current_timestamp,elapsed_time,collide_x,collide_y,is_colliding,experiment_name,fixed_speed,radius,valid_face_detected
550,pong_constant_velocity,0.44576936960220337,0.5040400624275208,0.546127200126648,0.5060049295425415,0.49788992404937743,0.5696709394454956,0.23015272617340088,0.36692339181900024,-0.031101265317940333,0.01070890242339407,0.02068771488471911,0.034375,0.28958333333333336,-4,3.0,1781103076204,18.36751389503479,0,0,0,HeadStill1,4,10,1
551,pong_constant_velocity,0.4457334876060486,0.5040363073348999,0.5460922718048096,0.5060016512870789,0.4978837132453918,0.5696586549282074,0.2301301658153534,0.3669506013393402,-0.031056204267169412,0.01069401734891092,0.020533699084754428,0.028125,0.29583333333333334,-4,3.0,1781103076235,18.398979663848877,0,0,0,HeadStill1,4,10,1
552,pong_constant_velocity,0.4456969201564789,0.5040311813354492,0.5460771322250366,0.5059817433357239,0.49787682890892027,0.5696430265903473,0.23010408878326416,0.36689648032188416,-0.031155630893981254,0.010749205405928339,0.020350043506045478,0.021875,0.3020833333333333,-4,3.0,1781103076270,18.435615301132202,0,0,0,HeadStill1,4,10,1
553,pong_constant_velocity,0.4456750750541687,0.5040276646614075,0.5460139513015747,0.5059860348701477,0.49788341522216795,0.5696549415588379,0.2300739586353302,0.3668368458747864,-0.03120588974016972,0.010670320794488456,0.02049896123937974,0.015625,0.30833333333333335,4,3.0,1781103076301,18.46521258354187,1,0,1,HeadStill1,4,10,1
554,pong_constant_velocity,0.4456240236759186,0.5040258169174194,0.5459336638450623,0.5059827566146851,0.49787867069244385,0.5696447312831878,0.23006069660186768,0.36687490344047546,-0.031161248133960037,0.010796465295384451,0.02051434563127455,0.021875,0.3145833333333333,4,3.0,1781103076331,18.49499797821045,0,0,0,HeadStill1,4,10,1
555,pong_constant_velocity,0.4455644488334656,0.5040228962898254,0.5459326505661011,0.5059805512428284,0.49787732362747195,0.5696669161319733,0.23004692792892456,0.36685457825660706,-0.031136426114256415,0.010811280011847666,0.02051614282586071,0.028125,0.32083333333333336,4,3.0,1781103076363,18.52688765525818,0,0,0,HeadStill1,4,10,1
556,pong_constant_velocity,0.4455634653568268,0.5040342807769775,0.5459247827529907,0.5059819221496582,0.4978767156600952,0.5696969866752625,0.23002314567565918,0.3668118715286255,-0.031033533826637382,0.010931281058653427,0.02051998337483396,0.034375,0.32708333333333334,4,3.0,1781103076411,18.574583053588867,0,0,0,HeadStill1,4,10,1
557,pong_constant_velocity,0.4455632269382477,0.5040789842605591,0.5459709763526917,0.506028413772583,0.4978822529315948,0.5697554051876068,0.2300269603729248,0.36682072281837463,-0.031051157593830037,0.010973792743056992,0.020615975318186333,0.040625,0.3333333333333333,4,3.0,1781103076443,18.606324672698975,0,0,0,HeadStill1,4,10,1
558,pong_constant_velocity,0.445582777261734,0.5041064620018005,0.5460024476051331,0.5061408281326294,0.49791221022605897,0.5697764575481414,0.23003345727920532,0.36680880188941956,-0.0310062314070273,0.01101899803714005,0.020966219813900566,0.046875,0.33958333333333335,4,3.0,1781103076476,18.63995909690857,0,0,0,HeadStill1,4,10,1
559,pong_constant_velocity,0.4456118643283844,0.5041303038597107,0.5460129380226135,0.5061768889427185,0.4979270875453949,0.5697935163974762,0.2300584614276886,0.36676546931266785,-0.030972742856676505,0.011017293393703073,0.021245760615133905,0.053125,0.3458333333333333,4,3.0,1781103076508,18.67105460166931,0,0,0,HeadStill1,4,10,1
560,pong_constant_velocity,0.4456794261932373,0.5041404366493225,0.5460173487663269,0.5061982274055481,0.49800074100494385,0.5698091924190521,0.2301374077796936,0.3667612373828888,-0.030783864037512966,0.011015876614446148,0.02144113490779592,0.059375,0.35208333333333336,4,3.0,1781103076540,18.703802585601807,0,0,0,HeadStill1,4,10,1
561,pong_constant_velocity,0.4456944465637207,0.5041553974151611,0.546216607093811,0.5062255263328552,0.49807717800140383,0.5698241353034973,0.23013818264007568,0.3667617440223694,-0.03023741038124586,0.011061081469098967,0.02165924144540362,0.065625,0.35833333333333334,4,3.0,1781103076571,18.73529052734375,0,0,0,HeadStill1,4,10,1
562,pong_constant_velocity,0.4457780718803406,0.5041600465774536,0.5464373230934143,0.5062680244445801,0.4982115089893341,0.5698341846466064,0.23016053438186646,0.3667508363723755,-0.02968714108393913,0.01111333584048777,0.022060197800956062,0.071875,0.3645833333333333,4,3.0,1781103076603,18.7664692401886,0,0,0,HeadStill1,4,10,1
563,pong_constant_velocity,0.44612807035446167,0.5042038559913635,0.5467346906661987,0.5063570737838745,0.4983163893222809,0.569861763715744,0.23012089729309082,0.36674627661705017,-0.029733955866004556,0.011233212711593558,0.022559542636931607,0.078125,0.37083333333333335,4,3.0,1781103076637,18.802570343017578,0,0,0,HeadStill1,4,10,1
564,pong_constant_velocity,0.44664812088012695,0.5042315721511841,0.5471256971359253,0.5064375996589661,0.4984982252120972,0.569889485836029,0.22998392581939697,0.36670148372650146,-0.029828378458930827,0.011209106291539815,0.02330726965468179,0.084375,0.3770833333333333,4,3.0,1781103076667,18.835045099258423,0,0,0,HeadStill1,4,10,1
565,pong_constant_velocity,0.4470166265964508,0.5043493509292603,0.547538697719574,0.5065745711326599,0.4986713886260986,0.5699462711811065,0.22995871305465698,0.3664528429508209,-0.0299232750493965,0.011003514361485013,0.023226656542455863,0.090625,0.38333333333333336,4,3.0,1781103076700,18.869168519973755,0,0,0,HeadStill1,4,10,1
566,pong_constant_velocity,0.4472509026527405,0.5043857097625732,0.5478365421295166,0.506727397441864,0.49881150722503664,0.5699799120426178,0.22988152503967285,0.3663664758205414,-0.02972745083193925,0.010911991399486173,0.024096263947217655,0.096875,0.38958333333333334,4,3.0,1781103076732,18.89776110649109,0,0,0,HeadStill1,4,10,1
567,pong_constant_velocity,0.4475894868373871,0.5044960379600525,0.5479512214660645,0.5069320201873779,0.4989450812339783,0.5699060440063477,0.22979098558425903,0.36595433950424194,-0.029311435591905383,0.011095420863739974,0.02489056008646004,0.103125,0.3958333333333333,4,3.0,1781103076811,18.981552839279175,0,0,0,HeadStill1,4,10,1
568,pong_constant_velocity,0.4477015435695648,0.5045372247695923,0.5479506254196167,0.5069700479507446,0.49897670149803164,0.5699029624462127,0.2298046350479126,0.3658847510814667,-0.029178841970990917,0.011118423758792316,0.024938334943116272,0.109375,0.40208333333333335,4,3.0,1781103076836,19.00067973136902,0,0,0,HeadStill1,4,10,1
569,pong_constant_velocity,0.44771623611450195,0.5045464038848877,0.5479505062103271,0.5069716572761536,0.4990244030952454,0.5699192523956299,0.2298000156879425,0.36588478088378906,-0.02874763205780353,0.011065030574105062,0.024852108341287264,0.115625,0.4083333333333333,4,3.0,1781103076852,19.017164945602417,0,0,0,HeadStill1,4,10,1
570,pong_constant_velocity,0.44774118065834045,0.5045477747917175,0.5479845404624939,0.5069764852523804,0.4990688681602478,0.5699223160743714,0.22981539368629456,0.3658568263053894,-0.02841943505169345,0.011036958100272415,0.024934334949471997,0.121875,0.41458333333333336,4,3.0,1781103076875,19.040720462799072,0,0,0,HeadStill1,4,10,1
571,pong_constant_velocity,0.4477715492248535,0.5045492053031921,0.5480009913444519,0.5069745182991028,0.4991682291030884,0.5699074387550354,0.22988885641098022,0.3657941222190857,-0.027690927546640497,0.0110003948178648,0.02484896745944572,0.128125,0.42083333333333334,4,3.0,1781103076909,19.07652449607849,0,0,0,HeadStill1,4,10,1
572,pong_constant_velocity,0.4477725028991699,0.5045511722564697,0.5480192303657532,0.5069751739501953,0.4992093801498413,0.5699336111545563,0.22984015941619873,0.36572685837745667,-0.02773673146653154,0.010796538751541447,0.02490273526790623,0.134375,0.4270833333333333,4,3.0,1781103076942,19.107988834381104,0,0,0,HeadStill1,4,10,1
573,pong_constant_velocity,0.4477676451206207,0.5045532584190369,0.5480824708938599,0.5069757699966431,0.4992299318313599,0.5699554741382599,0.22979414463043213,0.36563029885292053,-0.027811670461436785,0.010630339428962767,0.024899187142428978,0.140625,0.43333333333333335,4,3.0,1781103076973,19.139132022857666,0,0,0,HeadStill1,4,10,1
574,pong_constant_velocity,0.44780898094177246,0.5045547485351562,0.5481269955635071,0.5069758892059326,0.49925910234451293,0.5699689328670502,0.22975775599479675,0.3655494153499603,-0.02762935489975797,0.010539668703304627,0.024913187808670436,0.146875,0.4395833333333333,4,3.0,1781103077004,19.167710781097412,0,0,0,HeadStill1,4,10,1
575,pong_constant_velocity,0.447805792093277,0.5045561194419861,0.5481299757957458,0.5069762468338013,0.4992648780345917,0.569956487417221,0.22976049780845642,0.3654700815677643,-0.027675072375151485,0.010327248133247428,0.024936406435731286,0.153125,0.44583333333333336,4,3.0,1781103077036,19.200066804885864,0,0,0,HeadStill1,4,10,1
576,pong_constant_velocity,0.44781336188316345,0.5045514702796936,0.5481352210044861,0.5069754719734192,0.49926063418388367,0.5699655115604401,0.22978618741035461,0.3653559386730194,-0.027599478363160145,0.01017459300934612,0.024950906198360427,0.159375,0.45208333333333334,4,3.0,1781103077067,19.233636617660522,0,0,0,HeadStill1,4,10,1
577,pong_constant_velocity,0.4478127956390381,0.5045530796051025,0.5481256246566772,0.506977379322052,0.4992645800113678,0.5699961364269257,0.22976529598236084,0.3653501570224762,-0.027680136722266293,0.010170104421060668,0.02496594230506737,0.165625,0.4583333333333333,4,3.0,1781103077099,19.262958526611328,0,0,0,HeadStill1,4,10,1
578,pong_constant_velocity,0.44781193137168884,0.5045662522315979,0.5481261014938354,0.5069952607154846,0.4992617964744568,0.5700128257274628,0.2297244668006897,0.36534276604652405,-0.02749915220969052,0.01012544468824979,0.02507176935565964,0.171875,0.46458333333333335,4,3.0,1781103077131,19.295493841171265,0,0,0,HeadStill1,4,10,1
579,pong_constant_velocity,0.4478093087673187,0.5045994520187378,0.5481213331222534,0.507032573223114,0.4992552936077118,0.570054578781128,0.22976675629615784,0.36538147926330566,-0.02744538595765097,0.00993232719160129,0.02501276286394829,0.178125,0.4708333333333333,4,3.0,1781103077164,19.32841658592224,0,0,0,HeadStill1,4,10,1
580,pong_constant_velocity,0.44839444756507874,0.5046594738960266,0.5490766167640686,0.5071092844009399,0.49924246668815614,0.5701079726219177,0.2297351360321045,0.36530184745788574,-0.027803506510623414,0.009730372337058075,0.025686473933753087,0.184375,0.47708333333333336,4,3.0,1781103077211,19.376695156097412,0,0,0,HeadStill1,4,10,1
581,pong_constant_velocity,0.44889402389526367,0.5046784281730652,0.549688994884491,0.5071216225624084,0.4992372035980225,0.5701355516910553,0.22970366477966309,0.3652583658695221,-0.02795145970665745,0.009589763803748309,0.026027954991145442,0.190625,0.48333333333333334,4,3.0,1781103077243,19.40662384033203,0,0,0,HeadStill1,4,10,1
582,pong_constant_velocity,0.44937101006507874,0.5047140121459961,0.5500727295875549,0.5071291923522949,0.4992358565330505,0.5701420247554779,0.22969704866409302,0.3652331531047821,-0.02799041019784481,0.009559663329604574,0.025897312799678517,0.196875,0.4895833333333333,4,3.0,1781103077276,19.442153453826904,0,0,0,HeadStill1,4,10,1
583,pong_constant_velocity,0.4497225880622864,0.5047415494918823,0.5504317879676819,0.5071379542350769,0.4992412984371185,0.5702027559280396,0.22964385151863098,0.36519163846969604,-0.02808637493220812,0.009477959404912665,0.02586945230272971,0.203125,0.49583333333333335,4,3.0,1781103077308,19.474128484725952,0,0,0,HeadStill1,4,10,1
584,pong_constant_velocity,0.4503389298915863,0.5047994256019592,0.5510018467903137,0.50715571641922,0.49924750328063966,0.5702398180961609,0.22963765263557434,0.3651810884475708,-0.028119318484883447,0.009533319775240332,0.025739788136493708,0.209375,0.5020833333333333,4,3.0,1781103077340,19.504116773605347,0,0,0,HeadStill1,4,10,1
585,pong_constant_velocity,0.4508039355278015,0.5049282312393188,0.551557183265686,0.5071920156478882,0.4992594301700592,0.5703064262866974,0.22960233688354492,0.3651006519794464,-0.02820353532941096,0.009698226516020047,0.025320439294416665,0.215625,0.5083333333333333,4,3.0,1781103077371,19.53773331642151,0,0,0,HeadStill1,4,10,1
586,pong_constant_velocity,0.45107555389404297,0.5049917697906494,0.5517665147781372,0.507211446762085,0.4992712318897247,0.5703285455703735,0.2296169400215149,0.3650960326194763,-0.028281303822904197,0.009709328285413193,0.02498359490030054,0.221875,0.5145833333333333,4,3.0,1781103077406,19.570200204849243,0,0,0,HeadStill1,4,10,1
587,pong_constant_velocity,0.45122164487838745,0.5050142407417297,0.5520120859146118,0.5072202086448669,0.4992872178554535,0.5703665614128113,0.22963565587997437,0.3650285601615906,-0.028436552842759796,0.009895801271128806,0.02498281659883667,0.228125,0.5208333333333334,4,3.0,1781103077435,19.598462104797363,0,0,0,HeadStill1,4,10,1
588,pong_constant_velocity,0.45140084624290466,0.5050290822982788,0.5522475838661194,0.5072339773178101,0.49928940534591676,0.5703741610050201,0.22963973879814148,0.36500510573387146,-0.028572379663123322,0.009986781834293404,0.024989829528584098,0.234375,0.5270833333333333,4,3.0,1781103077468,19.631173133850098,0,0,0,HeadStill1,4,10,1
589,pong_constant_velocity,0.4515409469604492,0.5050312280654907,0.5525063276290894,0.5072507262229919,0.4993047833442688,0.5703800976276397,0.22963908314704895,0.36497119069099426,-0.028536642247024135,0.010071244604843496,0.025104242763707672,0.240625,0.5333333333333333,4,3.0,1781103077499,19.663657188415527,0,0,0,HeadStill1,4,10,1
590,pong_constant_velocity,0.4516536295413971,0.5050472021102905,0.5527607202529907,0.507370114326477,0.49932236671447755,0.5704123735427856,0.22964122891426086,0.36496663093566895,-0.028523008492266737,0.010031807293139907,0.025925921886455542,0.246875,0.5395833333333333,4,3.0,1781103077532,19.69702124595642,0,0,0,HeadStill1,4,10,1
591,pong_constant_velocity,0.4516318738460541,0.5054304599761963,0.5526336431503296,0.5076664090156555,0.4993815660476685,0.5705059051513672,0.22974711656570435,0.3646819591522217,-0.02823297964440162,0.009524956736687747,0.02518728462642122,0.253125,0.5458333333333333,4,3.0,1781103077613,19.777502059936523,0,0,0,HeadStill1,4,10,1
592,pong_constant_velocity,0.4516015648841858,0.5054677724838257,0.5526120662689209,0.50771564245224,0.49938852787017823,0.5705092489719391,0.22975212335586548,0.36470022797584534,-0.028228732364257676,0.009462578741780567,0.025238930998151703,0.259375,0.5520833333333334,4,3.0,1781103077630,19.79475426673889,0,0,0,HeadStill1,4,10,1
593,pong_constant_velocity,0.45159125328063965,0.5055002570152283,0.5526105761528015,0.5077611207962036,0.4993980348110199,0.5705277264118195,0.22974327206611633,0.3646892011165619,-0.0282008274845779,0.009414241584435453,0.0252491177817729,0.265625,0.5583333333333333,4,3.0,1781103077646,19.809564352035522,0,0,0,HeadStill1,4,10,1
594,pong_constant_velocity,0.4515586495399475,0.50553959608078,0.5525906085968018,0.5078371167182922,0.49942798018455503,0.5705549657344818,0.22974064946174622,0.36470267176628113,-0.02800254565648659,0.009383331790248427,0.025581458175355946,0.271875,0.5645833333333333,4,3.0,1781103077675,19.838616371154785,0,0,0,HeadStill1,4,10,1
595,pong_constant_velocity,0.45145219564437866,0.505648672580719,0.5525745153427124,0.507960319519043,0.4994369447231293,0.5706195056438446,0.22974801063537598,0.3646096885204315,-0.02801481476869306,0.00922519208541318,0.02585072770807872,0.278125,0.5708333333333333,4,3.0,1781103077708,19.872958421707153,0,0,0,HeadStill1,4,10,1
596,pong_constant_velocity,0.4513489305973053,0.5057002902030945,0.552556037902832,0.5080320239067078,0.4994535088539124,0.5706431031227112,0.22973865270614624,0.3646352291107178,-0.02797094211123723,0.009176528435174523,0.026068004108704544,0.284375,0.5770833333333333,4,3.0,1781103077740,19.90437340736389,0,0,0,HeadStill1,4,10,1
597,pong_constant_velocity,0.45128244161605835,0.5057470202445984,0.5525451302528381,0.5080905556678772,0.49950106143951417,0.5706899762153625,0.22972196340560913,0.36466675996780396,-0.027680428219854468,0.009148684075250246,0.025979011207545626,0.290625,0.5833333333333334,4,3.0,1781103077771,19.935638666152954,0,0,0,HeadStill1,4,10,1
598,pong_constant_velocity,0.4512273371219635,0.5057858228683472,0.5525342226028442,0.5081316232681274,0.49953765273094175,0.5707547783851623,0.22970330715179443,0.36475324630737305,-0.027481186014154408,0.009017992190267771,0.025980829818449125,0.296875,0.5895833333333333,4,3.0,1781103077804,19.969574213027954,0,0,0,HeadStill1,4,10,1
599,pong_constant_velocity,0.4511892795562744,0.5058152675628662,0.5524353981018066,0.5081846117973328,0.49957632422447207,0.5707835972309112,0.22971057891845703,0.3647514283657074,-0.027152985647800255,0.00887337694409858,0.026034828288466618,0.303125,0.5958333333333333,4,3.0,1781103077835,19.99896740913391,0,0,0,HeadStill1,4,10,1
600,pong_constant_velocity,0.4511833190917969,0.5058403611183167,0.5523975491523743,0.5082191824913025,0.49959850311279297,0.5707948386669159,0.22972160577774048,0.3647538721561432,-0.02704620988254293,0.008842678008668768,0.026067414297947848,0.309375,0.6020833333333333,4,3.0,1781103077869,20.03388476371765,0,0,0,HeadStill1,4,10,1
601,pong_constant_velocity,0.45115822553634644,0.5058513283729553,0.5524033308029175,0.5082359910011292,0.49961963295936584,0.5708029448986054,0.2297317385673523,0.3647608458995819,-0.027003115255098322,0.008795202487584506,0.026191355579802313,0.315625,0.6083333333333333,4,3.0,1781103077900,20.06389594078064,0,0,0,HeadStill1,4,10,1
602,pong_constant_velocity,0.4511323571205139,0.5058661699295044,0.5524252653121948,0.5082595348358154,0.4996498703956604,0.5708215892314911,0.22973212599754333,0.36475053429603577,-0.026780783524124118,0.008776086798615933,0.0263099183739326,0.321875,0.6145833333333334,4,3.0,1781103077931,20.09554886817932,0,0,0,HeadStill1,4,10,1
603,pong_constant_velocity,0.45111632347106934,0.5058709979057312,0.552410364151001,0.5082753896713257,0.4996765792369843,0.5708088517189026,0.22969716787338257,0.3647958040237427,-0.026579146836049394,0.008819889619032401,0.02631496312215479,0.328125,0.6208333333333333,4,3.0,1781103077966,20.130117893218994,0,0,0,HeadStill1,4,10,1
604,pong_constant_velocity,0.45109471678733826,0.5058754086494446,0.552392840385437,0.5083168745040894,0.4997122406959534,0.5708022296428681,0.2297104299068451,0.36482688784599304,-0.02598918265036094,0.008853570039567672,0.026290981256295594,0.334375,0.6270833333333333,4,3.0,1781103078012,20.178541660308838,0,0,0,HeadStill1,4,10,1
605,pong_constant_velocity,0.4510829448699951,0.5058858394622803,0.5523980855941772,0.5083214044570923,0.49974435567855835,0.5708090484142303,0.22972342371940613,0.3648017942905426,-0.025915452284237684,0.00888252706111905,0.02624135647743202,0.340625,0.6333333333333333,4,3.0,1781103078043,20.209397315979004,0,0,0,HeadStill1,4,10,1
606,pong_constant_velocity,0.45107752084732056,0.5058885812759399,0.552396297454834,0.5083248019218445,0.49975928068161013,0.5708175122737884,0.22972756624221802,0.3648683726787567,-0.02579855321054572,0.008832633570125372,0.02623766182464144,0.346875,0.6395833333333333,4,3.0,1781103078075,20.239113807678223,0,0,0,HeadStill1,4,10,1
607,pong_constant_velocity,0.45103374123573303,0.5058921575546265,0.5523901581764221,0.5083290338516235,0.49976188540458677,0.5707299172878265,0.22974121570587158,0.36476442217826843,-0.025811289797837183,0.008997902930872048,0.02621149985145343,0.353125,0.6458333333333334,4,3.0,1781103078107,20.27316689491272,0,0,0,HeadStill1,4,10,1
608,pong_constant_velocity,0.45102614164352417,0.5058985948562622,0.552386462688446,0.5083329081535339,0.4997733891010284,0.5707278609275818,0.22977161407470703,0.36480599641799927,-0.025873116177526533,0.008994876012776229,0.026110416450873405,0.359375,0.6520833333333333,4,3.0,1781103078139,20.30389094352722,0,0,0,HeadStill1,4,10,1
609,pong_constant_velocity,0.45101743936538696,0.5059223771095276,0.5523838400840759,0.5083357691764832,0.49978082776069643,0.5707359731197357,0.22977402806282043,0.3647427260875702,-0.02590728043562483,0.008899898559777623,0.026009982900999446,0.365625,0.6583333333333333,4,3.0,1781103078172,20.335782289505005,0,0,0,HeadStill1,4,10,1
610,pong_constant_velocity,0.4510103762149811,0.505925714969635,0.552381157875061,0.5083525776863098,0.49977489113807677,0.5707375645637512,0.22977662086486816,0.3647279739379883,-0.026076053719158332,0.008874642105400777,0.026040922399530687,0.371875,0.6645833333333333,4,3.0,1781103078205,20.369388103485107,0,0,0,HeadStill1,4,10,1
611,pong_constant_velocity,0.4509428143501282,0.50595623254776,0.5523843169212341,0.5083566308021545,0.49977744221687315,0.5707401275634766,0.2297825813293457,0.3647189736366272,-0.026027389087528455,0.008844218691089954,0.02586376871354011,0.378125,0.6708333333333333,4,3.0,1781103078237,20.40107488632202,0,0,0,HeadStill1,4,10,1
612,pong_constant_velocity,0.45093783736228943,0.5059598088264465,0.552384078502655,0.5083591938018799,0.49977903962135317,0.5707469046115875,0.22975945472717285,0.3647061884403229,-0.025986166584170488,0.008557991663172627,0.025884851558315176,0.384375,0.6770833333333334,4,3.0,1781103078267,20.431714057922363,0,0,0,HeadStill1,4,10,1
613,pong_constant_velocity,0.45091724395751953,0.505966067314148,0.5523722171783447,0.508362352848053,0.4997709274291992,0.5707491636276245,0.22973546385765076,0.3646840453147888,-0.02559120976285969,0.008478465633812072,0.025902545189691664,0.390625,0.6833333333333333,4,3.0,1781103078299,20.462720155715942,0,0,0,HeadStill1,4,10,1
614,pong_constant_velocity,0.4509102702140808,0.5059778690338135,0.5523265600204468,0.5083654522895813,0.4997767448425293,0.5707601964473724,0.22962912917137146,0.36469730734825134,-0.025734012971969773,0.008690501454947536,0.025907910635153745,0.396875,0.6895833333333333,4,3.0,1781103078332,20.498674392700195,0,0,0,HeadStill1,4,10,1
615,pong_constant_velocity,0.4509202539920807,0.5059858560562134,0.552333652973175,0.5083698034286499,0.4997836470603943,0.5707968354225159,0.22963064908981323,0.36468952894210815,-0.025735464935940047,0.00880570730451624,0.02579432736366473,0.403125,0.6958333333333333,4,3.0,1781103078411,20.57511568069458,0,0,0,HeadStill1,4,10,1
616,pong_constant_velocity,0.45091956853866577,0.5059874057769775,0.55231773853302,0.5083725452423096,0.4997837424278259,0.5707992076873779,0.22962510585784912,0.3646957278251648,-0.02578864987916843,0.008795261121904286,0.025866077142850677,0.409375,0.7020833333333333,4,3.0,1781103078431,20.594851970672607,0,0,0,HeadStill1,4,10,1
617,pong_constant_velocity,0.4509218633174896,0.5059887170791626,0.5523173213005066,0.5083855986595154,0.49978379607200624,0.5708153426647187,0.22962456941604614,0.3647080957889557,-0.025793252676665643,0.008838231240786061,0.02601333007653541,0.415625,0.7083333333333334,4,3.0,1781103078446,20.611852884292603,0,0,0,HeadStill1,4,10,1
618,pong_constant_velocity,0.45092469453811646,0.5060670971870422,0.5522790551185608,0.5084221959114075,0.4997750878334045,0.5708646416664124,0.22960984706878662,0.3647027015686035,-0.025822812543643735,0.008953705168552253,0.026021652226319286,0.421875,0.7145833333333333,4,3.0,1781103078476,20.64069414138794,0,0,0,HeadStill1,4,10,1
619,pong_constant_velocity,0.4509318768978119,0.506077766418457,0.5522463917732239,0.5084487199783325,0.4997620403766632,0.5709058046340942,0.22958534955978394,0.3647392988204956,-0.025965372580061857,0.00901065643021844,0.026546191433977025,0.428125,0.7208333333333333,4,3.0,1781103078509,20.674150943756104,0,0,0,HeadStill1,4,10,1
620,pong_constant_velocity,0.4509440064430237,0.5061275959014893,0.5522464513778687,0.5084995031356812,0.49974638819694517,0.5709520936012268,0.22957608103752136,0.3648548722267151,-0.02608215056024727,0.008902186465539958,0.026763707448623726,0.434375,0.7270833333333333,4,3.0,1781103078539,20.703360319137573,0,0,0,HeadStill1,4,10,1
621,pong_constant_velocity,0.45097479224205017,0.5062135457992554,0.5522221326828003,0.5085742473602295,0.49972760677337646,0.5709904730319977,0.22961339354515076,0.3648293912410736,-0.025935269133928317,0.008906606735713498,0.026612612499587313,0.440625,0.7333333333333333,4,3.0,1781103078572,20.737329483032227,0,0,0,HeadStill1,4,10,1
622,pong_constant_velocity,0.45102134346961975,0.5063306093215942,0.5522270202636719,0.5086272954940796,0.49971803426742556,0.5710526943206787,0.22961661219596863,0.36497044563293457,-0.025856251837363255,0.008719477500935787,0.02615263612461839,0.446875,0.7395833333333334,4,3.0,1781103078603,20.76699209213257,0,0,0,HeadStill1,4,10,1
623,pong_constant_velocity,0.4510738253593445,0.5064627528190613,0.5521992444992065,0.5087159276008606,0.4996976375579834,0.5711162149906158,0.22959330677986145,0.3650073707103729,-0.02579566148092005,0.008710063142905781,0.025603558782396542,0.453125,0.7458333333333333,4,3.0,1781103078635,20.799805641174316,0,0,0,HeadStill1,4,10,1
624,pong_constant_velocity,0.4511273503303528,0.5065034031867981,0.5522103905677795,0.5087224245071411,0.4996652722358704,0.5711268424987793,0.22951549291610718,0.364940881729126,-0.02568007684974229,0.00863182404079774,0.02553830143671708,0.459375,0.7520833333333333,4,3.0,1781103078667,20.83316946029663,0,0,0,HeadStill1,4,10,1
625,pong_constant_velocity,0.4512022137641907,0.5065052509307861,0.5521935224533081,0.5087264180183411,0.49963592886924746,0.5711074113845825,0.22953149676322937,0.36489230394363403,-0.025866618954870153,0.008702641363098278,0.02555793912378229,0.465625,0.7583333333333333,4,3.0,1781103078699,20.864393949508667,0,0,0,HeadStill1,4,10,1
626,pong_constant_velocity,0.4512111246585846,0.5065079927444458,0.5521992444992065,0.5087382197380066,0.49957884550094606,0.5711113035678863,0.2296004295349121,0.36481860280036926,-0.02588306089008052,0.008635574985983902,0.025588469914535925,0.471875,0.7645833333333333,4,3.0,1781103078732,20.896402835845947,0,0,0,HeadStill1,4,10,1
627,pong_constant_velocity,0.4512113928794861,0.5065131783485413,0.5521470308303833,0.5087447762489319,0.49943766593933103,0.5711027324199677,0.22956544160842896,0.36480626463890076,-0.026745768952054397,0.008588566479808987,0.025588494245672888,0.478125,0.7708333333333334,4,3.0,1781103078813,20.97983717918396,0,0,0,HeadStill1,4,10,1
628,pong_constant_velocity,0.4512088894844055,0.5065138936042786,0.5521515607833862,0.5087514519691467,0.49941667914390564,0.571101188659668,0.22954198718070984,0.36480873823165894,-0.02682464937392165,0.008590101258480755,0.025582969725413927,0.484375,0.7770833333333333,4,3.0,1781103078830,20.995634078979492,0,0,0,HeadStill1,4,10,1
629,pong_constant_velocity,0.4512008726596832,0.5065146684646606,0.5521668195724487,0.5087448358535767,0.49939844012260437,0.571085798740387,0.2295391857624054,0.36477625370025635,-0.026829391161348196,0.0084749335368215,0.02543673049151284,0.490625,0.7833333333333333,4,3.0,1781103078845,21.01178765296936,0,0,0,HeadStill1,4,10,1
630,pong_constant_velocity,0.45120519399642944,0.5065089464187622,0.5523495078086853,0.508746325969696,0.4993833422660828,0.5710357129573822,0.2295244336128235,0.36477574706077576,-0.026942456608152997,0.008435851669012421,0.025284171428841592,0.496875,0.7895833333333333,4,3.0,1781103078876,21.03938364982605,0,0,0,HeadStill1,4,10,1
631,pong_constant_velocity,0.4512103199958801,0.5065047144889832,0.5524248480796814,0.5087422132492065,0.49936685562133787,0.5709875702857972,0.22957289218902588,0.36469143629074097,-0.026840705432607904,0.00840311206639136,0.02506900143884904,0.503125,0.7958333333333333,4,3.0,1781103078908,21.073248147964478,0,0,0,HeadStill1,4,10,1
632,pong_constant_velocity,0.451204389333725,0.5064979791641235,0.5524989366531372,0.5087336897850037,0.4993572890758514,0.5709367513656616,0.22951796650886536,0.36469072103500366,-0.026700595805018473,0.008009731151206302,0.02482751532218392,0.509375,0.8020833333333334,4,3.0,1781103078939,21.102864980697632,0,0,0,HeadStill1,4,10,1
633,pong_constant_velocity,0.45120325684547424,0.506484866142273,0.5525500774383545,0.5087217688560486,0.4993437945842743,0.5709072709083557,0.2295185625553131,0.36469531059265137,-0.026729871912316842,0.007669436594028803,0.024798267904865817,0.515625,0.8083333333333333,4,3.0,1781103078972,21.13563847541809,0,0,0,HeadStill1,4,10,1
