dataset,ablation,model,model_parameters,num_features,features,train_samples,test_samples,mean_pixel_error,median_pixel_error,std_pixel_error,min_pixel_error,max_pixel_error,q25_pixel_error,q75_pixel_error,mean_x_error_pixels,median_x_error_pixels,mean_y_error_pixels,median_y_error_pixels,p90_pixel_error,lag,fps,lag_seconds
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,mlp,"{'hidden_layer_sizes': (32,), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.0, 'learning_rate_init': 0.001, 'max_iter': 2000}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,116.5037506338053,83.36673457796206,95.06007661822149,3.3422451214025073,475.78681214166306,47.29513233606862,153.19746740389763,80.02439266163078,49.72018682145553,70.75103271033866,51.166985955105986,262.90929744745875,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,117.03511640106571,98.86937000907547,87.79661163823016,1.464354801425387,483.7768723654138,56.08325614337527,137.07134200024342,79.50042186425469,51.59845945511794,69.9996092284703,59.061559755575175,250.27845055687976,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,117.45136136388736,100.13122198312065,87.94028700008533,0.9367560883209346,485.282977521553,56.02466255713922,135.64149289998508,79.24203897971057,50.56610376662494,70.56893404694047,59.55326991041096,251.3645783801042,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,117.70588144165454,100.42492983902478,87.84996141740291,1.378792860806457,483.4618007261323,56.155393469078504,138.23218217224442,80.09695012376187,52.86158999161479,70.44487738997383,58.97226314154027,252.7178803581706,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,hist_gradient_boosting,"{'max_iter': 2000, 'learning_rate': 0.001, 'max_depth': 10, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,118.09361985349076,95.87993870422868,76.85016437810364,3.086582434518673,398.6544841897473,62.24649766305579,147.34889021859232,82.65839828759945,63.83090873922697,64.45257321456197,52.078266802617335,235.07195747542798,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,hist_gradient_boosting,"{'max_iter': 2000, 'learning_rate': 0.001, 'max_depth': 10, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,118.19711615819269,95.78888674153119,77.27263081565577,2.586342890880565,400.2075124118426,62.246814999352836,150.81837082821036,82.58227854957146,63.513724004438515,64.57633053708153,52.14002855456172,232.4010795846266,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,118.20227037172498,101.32472913559769,87.79576339422626,0.050137330607034014,484.87813780708075,56.898939287882804,137.58225144686043,79.83004384943068,51.930004750716,71.09742932527986,59.79865696851469,254.03745242895712,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,mlp,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 2000}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,118.41841511437066,79.97144573362107,103.03668861519633,1.8210818114331873,519.0011919853068,42.309824461236175,167.31788295781428,54.4690582661749,32.68478401058884,90.73525140054576,53.97939268852891,262.34068051587224,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 5.0, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,118.66055888607075,83.41717990379428,101.06877583777697,1.871580033628222,621.0139947744183,53.47840093096856,147.14338085663013,87.80703932985537,62.28810320561443,64.21867254646551,39.758904610111834,271.4130249832804,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 1.0, 'epsilon': 0.05}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,118.74729474127238,91.14299817876737,94.03183262834757,5.56533705752701,549.6908697329675,60.210325567024405,126.64171124063694,90.94856917311672,70.94935653859494,59.07115999082446,34.22267743917761,278.3145969499598,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,mlp,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.0, 'learning_rate_init': 0.001, 'max_iter': 2000}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,119.37505995114466,93.6040461622994,95.93828764955092,0.694365759357691,538.915033430373,50.94117893754999,158.52329320857842,60.234838961787474,33.87351716237539,84.9295776910391,61.80739494983442,241.58819245567645,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,hist_gradient_boosting,"{'max_iter': 2000, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,120.12762075570053,99.55379702525484,76.15537285932105,7.023961132731926,399.34321036111777,66.45327539456041,149.0909282186784,83.70763313504617,65.03398029876557,65.21627146584943,51.80922184558479,239.26345909748775,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,hist_gradient_boosting,"{'max_iter': 2000, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,120.16366892854056,99.28983866909921,76.05601768209888,9.629468510831153,403.2001729340175,65.94988741370334,151.61563856844566,84.371657090376,65.64657806903139,64.69834759719718,50.90075193361491,237.8193168654002,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,decision_tree,"{'max_depth': 10, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,121.95724435976385,77.96313231265142,110.37516060197409,4.924428900898045,544.0588203494177,44.72135954999577,172.8004629623428,80.58960927576791,47.99999999999997,73.09824235112129,44.500000000000085,290.6666184797644,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,knn,"{'n_neighbors': 5, 'weights': 'distance'}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,122.20134446819961,64.11322476612672,128.08794640687432,4.850824048940421,536.0810234852823,28.882848451592256,192.64712019856393,80.70570995052275,35.971261874048146,73.97808444065451,39.23405189687544,324.25206564885957,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,decision_tree,"{'max_depth': 10, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,122.88584704806254,85.32427051579909,104.49161491516092,4.924428900898049,524.2482713371595,50.28509731192911,162.52689726265743,79.92047850869636,48.96551724137929,75.60671628803128,53.250000000000014,283.5558895715029,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,svr,"{'kernel': 'rbf', 'C': 0.5, 'epsilon': 0.05}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,123.4160055927221,84.16307130949318,111.74075354370773,2.839358322420431,531.3923166912167,39.13027399981547,179.06683208814752,58.05413815858117,28.94705069594451,92.13680127964417,59.926331596327515,298.59335163088184,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,polynomial_ridge,"{'degree': 2, 'alpha': 0.01}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,123.44482448400117,104.35857725422207,94.87302448262719,5.791291841152705,584.1709842224965,53.75486850565754,168.1806224807984,62.886893901623964,31.537229427090097,90.06672013964452,78.5356937559124,203.72552125514525,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,polynomial_ridge,"{'degree': 2, 'alpha': 0.1}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,123.44608989380258,104.34872828923656,94.87144486240112,5.806560880934938,584.1923254222222,53.76368005442226,168.1598442916349,62.88675367499723,31.532728419695957,90.0656106577406,78.512254460784,203.64180183874848,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,polynomial_ridge,"{'degree': 2, 'alpha': 1.0}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,123.46079726152243,104.78630985613225,94.8582939274127,5.9575789788229,584.4041260274331,53.849959928159244,167.95593091713425,62.88626837787933,31.491815603348527,90.05803384917158,79.18090840433936,203.30681965475875,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 10.0, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,123.53536898505459,89.63317869419056,102.00148204500398,1.202360382346229,638.1296388759644,55.84152666417034,150.33773499535948,88.935286857611,61.93358937435249,71.44093969770634,47.96987728803206,266.1008062603551,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,decision_tree,"{'max_depth': 5, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,124.16803040793555,92.3198219398438,97.49720848239735,1.8652556722855884,531.8080807121531,57.14275629580486,154.88339279806252,82.60211232258527,51.93103448275863,75.12756758739481,60.864583333333194,265.9647618843276,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,decision_tree,"{'max_depth': 5, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,124.16803040793555,92.3198219398438,97.49720848239735,1.8652556722855884,531.8080807121531,57.14275629580486,154.88339279806252,82.60211232258527,51.93103448275863,75.12756758739481,60.864583333333194,265.9647618843276,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,linear,,4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,125.32395425259107,119.22595812198573,81.77684229456905,1.697916645937246,516.3080425675697,69.05127627776733,156.43137913776258,65.99669344566462,40.41650712230869,87.29798734329613,81.83080092317934,191.88907937430227,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,ridge,{'alpha': 0.01},4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,125.32428946418936,119.22639251910735,81.77652844054556,1.696391996606549,516.3062401384888,69.05167799675328,156.43193056780825,65.99678769177876,40.41783080601334,87.29844469885641,81.83066416250423,191.890246863773,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,ridge,{'alpha': 0.1},4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,125.32730652699036,119.23030196828516,81.77370410816553,1.6827573975383676,516.2900199141386,69.0552933876063,156.43689236610828,65.99763584777787,40.42974241709807,87.30256001673634,81.82943301148725,191.90075254346266,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,svr,"{'kernel': 'rbf', 'C': 1.0, 'epsilon': 0.05}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,125.33859224338327,80.80943069875194,116.81872330844779,1.8050087425181065,527.0509783873813,38.90576018105105,180.16255600534862,59.42606574911083,31.437039115049856,92.98871012990651,58.625829882663574,315.82469206243576,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,ridge,{'alpha': 1.0},4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,125.35749329732947,119.2693840387062,81.74549479639653,1.5558124611814073,516.1279795420804,69.09143921530793,156.47823427102418,66.00620852664413,40.51392017434161,87.34362603152915,81.90371181738028,192.00563872306844,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,mlp,"{'hidden_layer_sizes': (32,), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.0, 'learning_rate_init': 0.001, 'max_iter': 2000}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4313,1079,125.35935041371978,99.05031633906034,107.62227408633302,3.909949723693914,586.9967768512553,49.12236783147395,160.22179409071302,62.23916290890764,36.64777883507952,91.2140021211948,67.36395975055558,258.495320766978,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,linear,,14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,125.99611667143621,92.23059371748717,94.76757641661942,2.5787595934406524,501.13639177341054,63.47571291405306,150.7760012880853,83.44660931584968,53.89906463146758,74.7625064682721,64.59739335913486,257.60234399877925,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,ridge,{'alpha': 0.01},14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,126.15224576430313,92.11341480703794,95.05810125440757,1.732943171587087,500.7931248019035,63.21108727834468,152.5333635167838,83.97608672707294,53.97668377390463,74.54381723559597,64.20396303538139,256.0210197536877,8,29.99694418979359,0.2666938321911465
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,ridge,{'alpha': 1.0},14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4313,1079,126.1531299163908,89.18365375136584,98.70571875397015,16.22732948076863,497.5143789500501,60.84645781865092,159.81249814765107,87.10121035170764,54.017333034498236,71.4734411158423,59.30997181355488,260.92263579395257,8,29.99694418979359,0.2666938321911465
