dataset,ablation,model,model_parameters,num_features,features,train_samples,test_samples,mean_pixel_error,median_pixel_error,std_pixel_error,min_pixel_error,max_pixel_error,q25_pixel_error,q75_pixel_error,mean_x_error_pixels,median_x_error_pixels,mean_y_error_pixels,median_y_error_pixels,p90_pixel_error,lag,fps,lag_seconds
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 10, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4316,1079,207.48297708687505,198.91524388047753,33.84316369684256,153.86576283135727,308.4708191937022,181.62580273248557,226.1575729463289,143.97774895873508,144.24710129295448,110.82306934163424,111.36614997351475,262.763053747902,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 5}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4316,1079,208.15215300927383,199.46698724389648,35.23616938160235,155.09423351238166,326.14819021556633,181.93586872612605,227.83531794717535,145.1065680149047,144.0428173506154,110.22818532143124,109.33108990700538,264.11027267647717,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 3}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4316,1079,208.19280027664476,199.50063890311924,35.22949148974559,155.15011073059443,326.0196561480225,182.32471939268066,227.24707948938834,145.1107637282778,143.9397686031146,110.41143274846387,109.33233903210679,264.8186924778582,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4316,1079,208.27252534819914,198.53678615987442,33.95330780426469,152.42109569313556,316.85427385349345,183.3560140329666,227.02088806764817,145.37291058057374,145.04142406934506,110.06651871098252,111.10378489103493,264.7492335194126,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4316,1079,208.3026810880492,198.53322405851262,33.97870352951819,152.42110028501347,316.86927656658537,183.42916495078688,227.3285889882988,145.4098226998165,145.5746628738101,110.06550296501517,111.20225917091653,264.75977512845157,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,svr,"{'kernel': 'rbf', 'C': 5.0, 'epsilon': 0.2}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4316,1079,211.58114689810884,161.95826162875193,135.60355583526555,38.448946791548536,649.4770319163237,127.56784146601578,246.48360417450382,90.71507217370947,68.42945784694301,168.08793908197833,133.61393879534742,434.3857329053898,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,svr,"{'kernel': 'rbf', 'C': 10.0, 'epsilon': 0.2}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4316,1079,212.57633405082416,155.64044929759214,145.305629210209,29.467969850898903,672.8349820595249,122.50343887313682,245.9813885691463,89.77877244536334,64.39317701760316,169.19621268695337,127.5509429711026,458.5950631347913,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4316,1079,220.39122071299926,210.0422891128006,35.679129622108306,170.2774966528099,310.8919162747635,193.65821190688985,240.22163916455747,154.98123498485282,154.57275254865613,115.48769692013938,115.08364226135309,279.9158328827951,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,lasso,{'alpha': 1.0},4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4316,1079,220.39122071299926,210.0422891128006,35.679129622108306,170.2774966528099,310.8919162747635,193.65821190688985,240.22163916455747,154.98123498485282,154.57275254865613,115.48769692013938,115.08364226135309,279.9158328827951,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4316,1079,220.39122071299926,210.0422891128006,35.679129622108306,170.2774966528099,310.8919162747635,193.65821190688985,240.22163916455747,154.98123498485282,154.57275254865613,115.48769692013938,115.08364226135309,279.9158328827951,5,29.99694418979359,0.1666836451194666
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,lasso,{'alpha': 1.0},14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4316,1079,220.39122071299926,210.0422891128006,35.679129622108306,170.2774966528099,310.8919162747635,193.65821190688985,240.22163916455747,154.98123498485282,154.57275254865613,115.48769692013938,115.08364226135309,279.9158328827951,5,29.99694418979359,0.1666836451194666
