,count,mean,std,min,25%,50%,75%,max,range
avg_iris_x,500.0,0.5108903848230839,0.05339716595268598,0.37436817586421967,0.48597708344459534,0.5148136392235756,0.5384494736790657,0.6370381116867065,0.2626699358224869
avg_iris_y,500.0,0.49675918266177177,0.04099862063194155,0.4268629103899002,0.47514424473047256,0.4909335747361183,0.507945604622364,0.6282159388065338,0.2013530284166336
