leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
0.44075655937194824,0.5180529952049255,0.5667403936386108,0.5233227014541626,0.5024356365203857,0.5958336532115937,0.28409916162490845,0.45871707797050476,0.021639738896897506,0.06270881395395826,0.03319792592334879,0.515625,0.8354166666666667
0.4403720498085022,0.5179355144500732,0.5665490627288818,0.5230090022087097,0.5021748244762421,0.5951950669288635,0.2850624918937683,0.45855265855789185,0.024072383903582916,0.05471253517862507,0.030431636348414753,0.515625,0.8354166666666667
0.4384714961051941,0.5172995328903198,0.5650942325592041,0.5216167569160461,0.5008442759513855,0.5938820898532867,0.2851909399032593,0.4578937590122223,0.02276501606157949,0.04440160722555081,0.025231823672446228,0.3265625,0.9604166666666667
0.433164119720459,0.519411027431488,0.5617354512214661,0.5234190225601196,0.49853589534759524,0.5955984830856323,0.28435829281806946,0.4562099575996399,0.012329584893582034,0.06135152999118231,0.020666432912514236,0.3265625,0.9604166666666667
0.43279480934143066,0.5194293856620789,0.5613170266151428,0.5231103897094727,0.49783986806869507,0.595245635509491,0.28339362144470215,0.4552934169769287,0.011756407959018675,0.06218073154140652,0.018927482634350436,0.3265625,0.9604166666666667
0.4322897493839264,0.5184881091117859,0.5605688691139221,0.5223039388656616,0.4973693311214447,0.5939684808254242,0.2819370925426483,0.45495012402534485,0.011357799734235044,0.058000006943719776,0.020779551506251267,0.3265625,0.9604166666666667
0.43171292543411255,0.5182852745056152,0.5590420961380005,0.5226172804832458,0.4968188047409058,0.5940735399723053,0.2810007929801941,0.45455190539360046,0.012126117133190128,0.05852884735354454,0.024109991658794246,0.3265625,0.9604166666666667
0.4325147569179535,0.5162461996078491,0.5587750673294067,0.5209342837333679,0.49710250496864317,0.5925905585289002,0.2794989049434662,0.45460379123687744,0.01211988961475096,0.06232527501689396,0.026826858956851177,0.278125,0.12083333333333333
0.43053412437438965,0.5068657398223877,0.5555933713912964,0.510252833366394,0.494364994764328,0.5862176895141602,0.2827923893928528,0.45986759662628174,0.00688106508863268,0.06201756562092611,0.022761774728984906,0.278125,0.12083333333333333
0.4287596642971039,0.5027523040771484,0.5534202456474304,0.5055258870124817,0.49290176630020144,0.5829719960689544,0.281333863735199,0.46021124720573425,0.0017970342790326862,0.0566842572917578,0.01908229793967793,0.278125,0.12083333333333333
0.42593318223953247,0.5019795894622803,0.5500937700271606,0.5035163760185242,0.4901764035224915,0.5807680904865264,0.2812933325767517,0.4579579532146454,-0.0025009964361383495,0.05520635480293227,0.008768996311535965,0.278125,0.12083333333333333
0.42453938722610474,0.501220166683197,0.5485144257545471,0.5018402934074402,0.4886003315448761,0.579384571313858,0.2807891368865967,0.45759519934654236,-0.006747281812662656,0.05546009218106117,0.0002045095326565717,0.278125,0.12083333333333333
0.4339768886566162,0.5042774677276611,0.559461236000061,0.5058345198631287,0.48983603715896606,0.5812616527080536,0.2806147336959839,0.4572702944278717,-0.00458672530243627,0.05351552405603826,0.005152908039921804,0.971875,0.5979166666666667
0.44331520795822144,0.5083669424057007,0.5666593313217163,0.5095481872558594,0.4989156126976013,0.5834750652313232,0.2804645597934723,0.4548616409301758,0.023857249982971746,0.059126137157018345,0.003928366807126166,0.971875,0.5979166666666667
0.44427651166915894,0.5139973759651184,0.5667054057121277,0.515511691570282,0.502470862865448,0.5864072740077972,0.2805420756340027,0.44998082518577576,0.0309314458173057,0.05270967307379879,0.0006034992339117442,0.971875,0.5979166666666667
0.44704946875572205,0.5113796591758728,0.5694288015365601,0.5133402347564697,0.502156925201416,0.5857438027858735,0.2799943685531616,0.4527492821216583,0.029823145204518293,0.04659849806589039,0.009124317248558013,0.971875,0.5979166666666667
0.4449780583381653,0.5094512104988098,0.5689849853515625,0.5115647315979004,0.49923659563064576,0.5854076683521271,0.28068995475769043,0.453800767660141,0.023733775362078793,0.04373273259448479,0.012230762805954849,0.971875,0.5979166666666667
0.43713316321372986,0.5090389847755432,0.5606037378311157,0.5110329389572144,0.49726072549819944,0.5853673636913299,0.28181710839271545,0.45447590947151184,0.019637723896447763,0.03939770936847794,0.01040053850204973,0.5890625,0.5020833333333333
0.4365690350532532,0.5081403255462646,0.5605125427246094,0.510010838508606,0.4970776617527008,0.5846621453762054,0.2820156216621399,0.4551650583744049,0.016842029176336915,0.036200193743061604,0.010068789000808894,0.5890625,0.5020833333333333
0.43495798110961914,0.5081865191459656,0.5590428113937378,0.5100667476654053,0.49588451385498045,0.5847042560577392,0.28211814165115356,0.4550267457962036,0.01639698408482964,0.03616964030514736,0.010030249007064729,0.5890625,0.5020833333333333
0.43583741784095764,0.5083268284797668,0.5601373910903931,0.5104395151138306,0.4963440954685211,0.584911686182022,0.28263700008392334,0.4546982944011688,0.013603095155447375,0.03587536015097977,0.01119104976614767,0.5890625,0.5020833333333333
0.43720364570617676,0.5086354613304138,0.5612980723381042,0.5109622478485107,0.4974984109401703,0.585332864522934,0.28263241052627563,0.45431962609291077,0.016166169491025003,0.03676505075261225,0.013371994752639045,0.5890625,0.5020833333333333
0.4332349896430969,0.5118049383163452,0.5575271844863892,0.5131346583366394,0.495176899433136,0.5881783306598664,0.2827627956867218,0.45491304993629456,0.012792074574631282,0.040809896314608636,0.006186196180624896,0.4125,0.5291666666666667
0.43132370710372925,0.5130935311317444,0.5559478402137756,0.5137256383895874,0.49400890469551084,0.5891516447067261,0.2832440733909607,0.45537614822387695,0.010203918437675385,0.03931952904366838,0.00023134356219149947,0.4125,0.5291666666666667
0.43129420280456543,0.5128463506698608,0.5556396842002869,0.5133087038993835,0.4939164578914642,0.5889202058315277,0.2826906740665436,0.45474347472190857,0.009123427538275424,0.038126384500761175,0.0010038909157036409,0.4125,0.5291666666666667
0.43119382858276367,0.5158092975616455,0.5557143688201904,0.5165004134178162,0.4940520703792572,0.5887742638587952,0.2819004952907562,0.4528014063835144,0.009176699339920422,0.037273783107427426,0.0072876644306751805,0.4125,0.5291666666666667
0.43129897117614746,0.5125268697738647,0.5560449361801147,0.5137497782707214,0.4940392732620239,0.5880709290504456,0.2815229892730713,0.45148223638534546,0.007568642429282694,0.035068515033437345,0.004227812150823392,0.4125,0.5291666666666667
0.4398961067199707,0.5101619958877563,0.5636619925498962,0.5116049647331238,0.4966284453868866,0.5867907106876373,0.28174445033073425,0.45340481400489807,0.024175263320736953,0.03824703601829425,0.0068090473406731,0.74375,0.31875
0.4443303048610687,0.5054763555526733,0.5673824548721313,0.5077647566795349,0.501140582561493,0.5828525185585022,0.28233802318573,0.45662301778793335,0.03540921533020073,0.03362134266074201,0.01469883759991823,0.74375,0.31875
