,count,mean,std,min,25%,50%,75%,max,range
dot_x,500.0,0.512546875,0.2885180747383052,0.009375,0.2796875,0.48984375,0.7707031249999999,0.978125,0.96875
dot_y,500.0,0.488375,0.2984601027063443,0.0041666666666666,0.1942708333333333,0.5010416666666666,0.8026041666666667,0.99375,0.9895833333333334
