dataset,ablation,model,model_parameters,num_features,features,train_samples,test_samples,mean_pixel_error,median_pixel_error,std_pixel_error,min_pixel_error,max_pixel_error,q25_pixel_error,q75_pixel_error,mean_x_error_pixels,median_x_error_pixels,mean_y_error_pixels,median_y_error_pixels,p90_pixel_error,lag,fps,lag_seconds
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 0.5, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,99.33540466492205,62.78991779722219,92.44826003261096,0.5961783686511929,483.0166568171339,35.50742769473566,141.62606540083567,70.11594203708282,40.901117940117985,54.23777083163313,32.71367033730537,231.90044618181082,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 1.0, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,99.8647958613976,62.4928079680918,94.85479454900879,1.3404313827173735,521.7654380567117,35.712795451377865,134.83892052490478,71.25151879268692,39.99790768169589,53.450406211848936,30.543659300701968,242.31622710902124,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 2.0, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,104.79262491064237,68.17838794158757,97.35987176407065,3.017400497409,574.1690675308371,38.2623291496483,136.32327198781397,77.5446840081183,51.351079175404024,54.45161019301431,31.546227021411234,248.75426145492833,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,113.59756231102936,88.48334444470484,90.2443617384259,5.1686313166215765,492.3001986954915,54.8730109949942,131.51052380240026,79.37697921423887,52.152624456598744,65.67653643317746,53.72997833733915,245.83919428997126,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,113.78342791980305,87.9926565628866,90.47034447439668,5.314527819116705,496.1751069047195,54.21349254807784,132.630490364779,79.72174563730587,52.28164743100031,65.86439792719466,52.200622605517175,252.1416971846963,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 0.5, 'epsilon': 0.05}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,113.9050433552927,83.95266487402624,95.12556328520542,1.405488974637362,502.2968346994851,53.423489837206844,121.81998782974247,83.91710123045974,65.3630306516645,59.67993409504252,34.70687958129381,276.1242527371312,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,114.6214021601948,89.8463231249598,90.7196785360366,2.458376597711227,494.39033975976133,55.202663150075466,135.48033251707014,80.14627303336752,52.70167789617787,66.40759268710953,53.57706324077944,246.30860138843352,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,mlp,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.0, 'learning_rate_init': 0.001, 'max_iter': 2000}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,115.32802831624342,78.98258739145116,99.73660194627253,1.691603285879718,497.8372031677381,48.10981496303758,147.92110421972134,77.84377644800857,48.304777925645084,70.05005759830537,53.48458157371556,269.49433053200636,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,mlp,"{'hidden_layer_sizes': (32,), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.0, 'learning_rate_init': 0.001, 'max_iter': 2000}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,115.52687485456363,79.46103404021311,95.39823376936332,4.4516405638161425,467.4723593737789,47.02395828972254,153.5965253228912,79.43729292390536,49.60440546522591,69.72652638011398,50.987056157012134,264.64980397506747,9,29.99694418979359,0.30003056121503985
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4312,1079,115.62589453545662,91.18441310272092,90.96737332091676,1.983304383805052,496.1023231467871,56.315986226168825,137.35974691816568,80.98537280629422,53.12920186124238,67.22753247130954,54.888264802762734,250.36590423146777,9,29.99694418979359,0.30003056121503985
