dataset,ablation,model,model_parameters,num_features,features,train_samples,test_samples,mean_pixel_error,median_pixel_error,std_pixel_error,min_pixel_error,max_pixel_error,q25_pixel_error,q75_pixel_error,mean_x_error_pixels,median_x_error_pixels,mean_y_error_pixels,median_y_error_pixels,p90_pixel_error,lag,fps,lag_seconds
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 0.5, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,103.01581747239149,70.76627300185302,88.90060434401323,2.2530231587889387,471.90686320913017,40.220635806418656,150.5719383023675,74.02584747248588,49.24660610694339,55.24925958175022,32.90701575587163,228.7344210233628,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 1.0, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,103.50664565837492,68.03562291349884,91.46294153150946,2.1192324777216025,503.76643050856484,41.63401820029284,138.0989229242532,74.22845357240693,46.812756552942076,55.63047274617617,32.89471222483254,237.2536373047397,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 2.0, 'epsilon': 0.1}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,106.36333494595775,69.96903621134786,95.40511211324721,0.5457581276600182,561.1347470946405,44.49675161751988,136.28998483378234,77.97365394993774,49.63659034354272,55.930715838886904,32.81328880044752,248.312991342527,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,svr,"{'kernel': 'rbf', 'C': 0.5, 'epsilon': 0.05}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,111.92758342002136,80.2953734040397,94.0647578384457,6.480504569990206,484.8821721781538,52.56709013287832,120.52562814377526,81.46551974730374,63.294985566551034,60.16823413994935,36.735403854474434,271.822334258991,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,112.28072046936795,86.78422096698465,90.4656949044954,1.3306784780757142,488.2566771181864,54.35164641212306,129.8815664083882,77.59258834289214,50.52525820040515,64.91174588071115,51.922567535155565,244.40628260686321,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 5}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,112.31582719680402,85.61987534471942,90.43230155743127,3.7762664204988625,483.95982720367675,55.019643453277936,132.59108696719142,77.99387997463053,51.546687754326896,64.7072948004938,52.261558977882494,243.59075176418716,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,113.3237805522609,88.1289783007519,91.12587886079645,2.6841068684201868,487.6317060006818,53.05649723210692,132.18808058502822,78.5012795283618,53.56064709184324,65.86278092243023,50.609770250612776,247.84119416895527,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,random_forest,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,113.5983628514015,86.86192043547196,91.10655881153389,2.474581763327253,485.98249535274385,53.17699533954913,132.70913719708233,79.00222864522061,53.710228865267915,65.97975713658451,51.825548228233835,247.75971089849932,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,SQUARED_AND_INTERACTIONS,mlp,"{'hidden_layer_sizes': (64, 32), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.0, 'learning_rate_init': 0.001, 'max_iter': 2000}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",4315,1079,114.1585681537455,80.08153009141103,98.16724994300813,0.816796997969676,480.4305638579365,46.67565330761296,145.23862885213447,77.2302104353372,50.38316409078728,69.80084634376868,53.14984927864476,265.92992465718964,6,29.99694418979359,0.2000203741433599
PingPong_HeadStill1,RELATIVE_IRIS_TO_FACE,knn,"{'n_neighbors': 10, 'weights': 'distance'}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",4315,1079,116.22436724973868,64.70904279016722,123.17753224988518,3.806937305763013,543.394304538728,27.319154157686825,174.66736165703213,75.74604182865025,33.51082023369404,69.64912598504422,38.2037852354397,313.9885657688353,6,29.99694418979359,0.2000203741433599
